Egap,Id
0.9142,10815
3.9158,13385
0.782,1431
0.2364,2427
4.5111,4
2.1619,799
3.3381,8045
2.5712,2599
6.3265,8631
3.1076,1642
0.1782,3868
6.2591,7205
2.6095,7658
2.1265,6084
0.8578,11660
0.1688,10074
0.287,12553
0.4341,2140
3.8162,7395
2.5162,7138
4.2177,6030
4.9711,5172
2.9205,125
2.4867,12242
1.8251,10452
2.4432,10122
0.3207,7734
2.968,6683
4.6688,6060
1.0662,11527
0.4294,5160
0.1706,7743
1.089,8087
3.8958,5428
2.2421,4562
0.2725,4020
3.5747,5625
3.0533,554
1.504,10200
2.656,5623
1.992,10783
2.6716,8233
0.2032,7806
4.2616,2173
0.7914,12514
2.9894,3206
2.8,4144
0.8075,5434
6.1067,9553
0.5064,6932
3.2339,8108
1.0995,7183
2.3378,11470
5.1433,9407
0.1643,678
1.3289,1143
0.0943,1124
2.9261,1482
3.3868,2301
0.6834,773
5.3156,12455
3.0085,3925
2.9497,6102
2.443,4409
3.1058,5097
2.718,9225
0.5418,13619
0.1293,5091
2.5868,10639
0.4031,1771
1.6345,1692
0.1751,9499
0.9572,5177
3.6173,12656
3.7279,2874
0.4605,12825
0.7517,904
1.3119,1261
1.6555,9756
2.764,2013
1.5908,5138
3.0869,6050
2.7848,4771
0.3694,1284
0.9268,706
1.3666,3375
0.1276,8017
1.6335,4882
2.5425,3210
2.3478,1015
1.1862,6935
2.0332,8592
0.7576,1640
0.9107,3185
4.7741,2285
1.621,7159
3.9545,4525
0.1699,4461
0.4621,10884
0.332,11601
2.3415,9141
3.4367,8963
1.2576,3938
0.7518,5883
3.2912,12878
2.7958,10896
1.7788,13716
3.9103,12846
0.9405,7907
1.2309999999999999,13624
2.9411,13176
3.2724,11835
1.391,8244
5.593999999999999,896
3.0023,10972
1.4461,5410
4.7009,1411
0.9333,8240
2.3668,1879
3.2956,7013
2.117,3532
1.2386,9978
1.7016,1791
4.7356,7232
1.5362,11020
3.0325,11939
2.8822,9123
2.086,321
3.1648,8540
2.8499,9696
1.954,12091
5.1545,5258
1.1328,4351
1.9903,10111
0.1711,4873
0.1968,947
2.8046,3223
3.3181,7970
2.9375,10382
6.2376,9527
4.1202,3074
4.9966,1514
3.1594,1752
2.2069,5113
1.3784,12697
0.2649,3089
1.0227,12153
5.7775,10298
1.493,5933
2.7137,8836
1.6364,527
0.1734,4993
0.3171,1559
0.9942,11821
0.4213,4421
3.6486,6616
3.5821,12108
0.3381,10988
2.553,10363
2.3933,9810
4.322,11268
1.7829,4007
2.6397,7349
1.4366,8003
4.0456,10807
5.1803,2361
2.28,2123
3.0029,10296
0.7899,7330
3.9983,5827
4.6773,7759
0.3138,6032
2.4226,13533
2.4628,9363
1.1229,7293
3.8064,1385
0.3295,3910
2.0419,5811
1.911,10014
6.7815,610
0.4484,11975
1.207,12989
3.17,3586
3.0155,4237
0.2733,3112
1.0290000000000001,12115
2.1816,4150
2.6773,4650
3.5516,13837
0.6459,1938
5.3116,8037
4.8993,13582
0.6636,4182
2.4081,3010
2.0337,13671
0.9729,8958
3.6256,5241
0.8797,8049
3.7738,1809
2.173,1858
1.0967,9949
1.2725,12213
0.8273,1456
2.2396,5831
0.7969,10418
2.4423,10166
2.2749,11539
1.1531,7879
1.6961,5726
3.3562,11652
1.8114,8342
2.3328,4302
0.0938,11728
4.7646,7910
1.7585,12805
2.862,1074
2.6584,4612
1.7548,8616
3.4802,1945
3.5122,11767
4.8067,3449
0.1866,13056
2.1198,8960
1.8851,1319
4.6422,1754
0.8209,5040
2.1764,7897
3.8387,11243
5.3982,5583
5.6761,2602
1.4291,12555
3.2262,9437
1.7617,12516
4.0431,8632
1.5164,10090
1.7286,8806
0.1884,8849
2.9538,6685
1.8125,3268
5.221,8998
2.5657,6338
1.1833,8038
1.6299,5579
2.4282,1811
1.1571,3846
1.4738,12315
2.6589,3920
0.55,10590
1.2531,12886
3.3919,5950
1.6702,152
3.8648,4490
4.0577,13710
0.3816,13753
0.1827,10325
1.4801,4263
4.3796,10682
2.3982,5982
4.5948,6781
2.2713,1347
1.8352,7761
0.1433,10759
1.9541,845
0.196,1221
1.9774,3694
3.3922,11648
1.9929,3208
4.171,3234
4.9388,6529
1.5899,12484
3.7005,945
0.715,6097
3.1064,12511
0.1968,7487
3.3595,4113
3.0996,12523
1.2739,6980
0.7554,6997
5.1789,2403
2.5665,11674
0.8249,5738
2.2966,10
4.6091,3176
1.4335,10876
1.5158,2043
2.5829,8221
1.7557,4387
2.0366,7983
0.9255,12817
4.6,8601
2.6956,9754
3.3209,13261
0.3239,5612
0.5527,4489
0.5551,13348
3.9238,3179
1.2286,5247
0.4262,6289
5.9168,5643
0.5755,11079
0.6023,8925
0.3805,2741
2.8981,6354
1.0924,9788
3.5033,10966
1.2312,7189
4.2341,5067
1.4889,3160
1.9113,8935
3.9763,6350
1.1274,3224
3.8292,2384
0.9481,3579
3.6236,10502
1.3135,10660
0.3147,11881
2.1066,11757
2.6722,6405
2.2305,5033
4.0078,7094
1.9168,10342
1.6961,12620
0.5523,7181
3.1910000000000003,6575
3.1355,8414
4.1911,13115
4.3874,5037
2.1076,6536
0.4812,4632
0.2133,1001
4.5703,6309
1.544,6660
2.4494,6596
0.8029999999999999,3697
4.7892,12864
0.4487,3914
2.5727,452
4.1989,962
1.7836,13839
0.5769,1689
3.2811,5759
4.111000000000001,13172
3.7879,3196
4.2431,123
5.4182,8478
4.9518,417
1.4857,8588
1.3596,5453
3.8465,199
1.1539,2474
0.6927,546
2.7258,506
2.2744,5116
5.0889,8839
2.8306,11179
3.0083,1817
1.8123,9969
0.6104,5439
0.4539,2326
0.8686,4924
4.1812,11181
2.3679,9116
3.0804,6424
0.4636,10062
1.6175,456
1.385,6322
1.1339,12744
2.0506,2528
3.9403,7688
2.0969,1753
4.4037,4930
2.5231,2438
0.5947,13315
1.4984,1383
0.1692,13227
0.9617,1621
0.1664,7545
3.6834,1620
1.6261,4206
4.6369,7387
1.9636,9770
1.2828,161
0.8836,11418
3.3139,10182
0.5208,12907
3.3393,10745
1.8426,11962
0.53,736
2.1765,2720
1.2682,8296
5.3387,13402
3.5439999999999996,9544
1.4805,5333
2.6381,12873
3.2823,1922
2.9922,4191
3.7569999999999997,10438
1.5989,4984
6.9457,7692
2.1862,1119
0.2803,2538
2.2024,7661
1.9883,8819
3.0375,11747
2.9046,9597
3.2236,11698
3.8623,1627
0.2037,11581
2.4613,12347
1.2891,13576
4.6478,563
2.5775,5181
2.2124,7041
1.12,9708
4.6902,11896
2.8225,8690
0.7561,9117
2.4767,6765
2.9587,12672
1.4604,3685
3.9919,7608
2.4182,1433
0.8905,9411
0.9468,5115
1.0473,52
2.0279,1262
1.3256,1088
2.5618,11754
3.7088,7081
2.5506,8876
0.6811,3572
2.0492,5808
0.1821,10239
2.1965,5210
1.6432,10690
3.4773,11871
1.3090000000000002,5783
4.901,7915
3.2698,11109
3.7283,1698
1.4296,5406
2.0718,11054
3.8381,4780
2.5185,10612
3.7312,10231
3.2797,755
0.2946,10292
3.3951,13414
4.6464,6443
3.2449,4238
0.7174,9201
4.3191,10820
1.7781,12699
1.9688,8111
4.2018,5619
2.5177,13039
1.6023,12974
2.8866,2557
4.3922,170
2.2149,12865
4.686,420
2.6891,6082
1.7487,8515
0.9221,11281
3.0152,13
0.6231,5162
1.5062,4425
2.9160000000000004,13190
3.9946,7508
3.5657,4844
3.346,12729
5.6739999999999995,6704
2.2892,1550
3.7273,11216
3.5551,7058
2.3446,9867
1.7993,119
0.9711,1234
2.6864,11433
2.2908,9065
1.2924,8223
1.1101,4118
2.8567,255
3.3155,3094
4.7672,10266
2.2669,6294
2.7024,9370
3.8951,804
1.7172,5298
1.4607,4332
1.6384,576
0.1828,3540
0.1804,7300
2.2647,7002
0.7117,7515
3.3669,6828
3.5318,7735
3.2673,9902
2.5458,3632
2.6312,7646
1.0874,7501
5.6202,7864
4.9507,2529
4.8933,5923
2.45,11226
0.5774,820
1.0958,10640
0.8575,5342
0.3951,592
1.5987,6896
0.3134,3825
0.2012,1421
6.8938,320
5.504,13562
4.27,2254
1.08,8795
1.99,10008
1.6141,2235
3.3544,11829
1.3503,122
1.7513,10385
1.3464,7703
0.8652,11030
1.2493,6691
2.1942,12522
0.3906,2700
3.5532,12127
5.1434,225
4.6273,8927
2.452,8078
5.6441,13093
1.2021,9268
1.8636,645
5.6465,4725
1.3597,5293
0.9228,1571
0.6819,4757
1.1278,11568
4.1314,13285
1.3563,12836
0.2644,8295
0.5662,177
2.2230000000000003,13146
1.1724,10570
0.8448,7096
1.2472,219
1.9769999999999999,12047
0.8073,677
0.7757,12500
2.7495,3406
2.3819999999999997,7949
0.1351,9782
1.7878,13498
2.7602,13085
1.2494,4853
2.6162,10680
2.4825,958
3.8823,13103
3.8363,5227
4.4663,68
2.3197,4533
2.8877,1804
1.1664,9010
1.1425,1436
0.8109999999999999,7896
1.7796,13760
4.3992,3039
3.0188,1970
1.9240000000000002,6735
3.5077,116
1.3673,13622
3.3755,13294
0.7766,9835
1.1389,11062
4.4127,6970
0.7323,4344
1.4799,1442
5.077,13469
0.2021,12726
5.9274,6485
3.6128,3083
2.0367,4264
1.224,5362
0.1569,581
2.7438,7980
0.1806,4335
4.441,7888
3.7681,3870
3.3247,358
2.2135,6883
1.7239,2062
1.0939,11110
1.5343,10808
4.3954,13636
1.8006,13731
3.3081,2246
2.7710000000000004,11779
1.2802,8748
2.4065,7909
4.2198,526
4.4489,6796
5.4901,6814
1.1031,9289
2.7668,9919
3.638,9675
4.3123,13454
1.3528,7124
3.7027,10897
3.9758,9905
3.5143,8131
2.0148,260
3.2676,2898
5.9478,351
0.386,11976
2.9236,192
3.0331,1895
2.3653,1527
1.6154,1601
1.9138,3156
4.058,11826
0.8232,12798
3.4992,840
4.9776,12040
3.0783,9221
3.8042,1329
2.4232,6553
2.8863,946
2.5246,314
0.6759,10771
2.8752,6847
3.3874,7885
2.0113,9999
0.8134,13068
3.361,8915
1.8448,9039
0.7486,13328
1.7194,10047
4.0131,4021
0.6238,11709
3.0117,5895
3.2993,12111
2.8217,12162
3.0864,5546
1.8662,12831
3.6923,10249
0.6044,4033
3.0263,9918
2.3477,10159
0.7108,9983
2.013,12655
1.7827,11399
2.4473,5611
1.1793,1046
4.954,12737
3.9888,7834
0.9845,5958
5.4466,11008
0.4981,4290
2.0659,12282
1.9732,12385
2.3249,11576
1.1676,13123
3.7486,7193
1.3777,8162
3.7733,2928
0.9845,12517
3.4717,907
1.7767,8303
0.9611,9081
4.6772,7314
2.6547,860
5.2728,1837
2.6512,5431
0.1514,4143
1.9787,6403
1.1548,10440
5.681,6772
1.787,12238
2.3596,7130
2.2319999999999998,5653
1.6566,13048
2.4108,6305
0.1448,2295
6.1924,12069
1.2472,5371
5.0844,12274
2.3534,2004
0.3406,1943
2.7666,8012
0.9526,12369
1.5228,10833
1.6334,48
2.3536,12061
4.7912,6602
3.8001,3541
1.1377,4368
1.9247,5508
1.8855,7911
0.7382,4403
0.6543,5393
2.3698,12724
3.1892,6034
0.5025,4171
1.7635,2757
5.4841,57
1.6197,11368
1.4079,12174
3.7511,3263
1.4523,11549
1.4349,1264
6.6527,5826
3.5316,5651
4.0384,4904
1.2122,13220
0.4619,3760
1.0816,2952
4.1034,13053
1.1,8856
0.5947,8840
1.3402,2543
2.2524,12528
1.1636,6630
4.2972,6285
2.2988,4054
0.4767,11953
2.5959,10357
4.81,11972
3.8225,3125
0.789,874
1.5425,2395
0.258,5055
1.2464,6642
0.7675,9376
1.0341,12420
2.9659,13383
0.1247,5150
3.0981,1719
0.8432,2996
1.9233,8238
1.5903,13284
3.37,5705
3.1113,9842
1.0744,7851
3.7736,10205
4.055,4166
0.3239,2943
4.1658,4285
2.1952,10701
0.4608,4898
1.3986,7863
5.4798,4899
4.9367,5849
0.4434,9094
3.2053,3490
0.1534,776
2.1294,4417
3.7885,10546
0.8097,4099
1.1295,9605
3.103,10099
0.3614,9868
1.0431,3635
1.6843,13691
4.9571,7814
0.7707,121
2.104,8110
0.5499,11375
0.9195,7946
3.8134,93
2.5884,12339
3.6557,4268
1.09,980
4.444,7828
3.938,10550
1.848,4386
1.6840000000000002,5274
0.8373,13782
0.2211,2828
2.8904,4855
1.8601,9137
5.4449,13198
2.0413,9899
1.8398,1515
0.1743,11050
2.7717,6400
2.1175,2832
2.9824,12431
3.2013,9534
1.7904,6177
1.6409,2800
1.9512,3054
5.4041,4785
2.0223,9003
2.657,1112
4.379,6636
2.9474,2023
5.3828,12991
0.6658,3804
6.6303,9275
1.811,9538
5.8503,12405
3.4705,3949
1.4232,2740
3.5821,3587
5.013,1924
1.7168,4621
0.1602,6810
7.1338,12564
0.361,574
2.6765,7150
4.3318,2697
6.0665,2611
2.8525,7963
1.7363,6517
3.7799,11715
2.8726,7993
2.4811,7517
4.8081,13250
4.1563,1092
4.6937,1710
1.2234,4395
0.6554,6465
4.7619,12885
5.8141,6906
0.6654,3658
3.165,2353
1.7987,5349
5.1833,3228
0.2506,827
1.9746,12286
2.3366,5147
0.6397,11396
0.9069,6738
1.2321,2722
1.2194,965
3.1684,324
0.1815,6753
0.259,5645
4.2994,5962
4.7974,10935
0.5614,9330
2.8381,3084
4.9526,11693
4.5343,12674
1.3083,11638
2.9809,13614
2.4349,8361
1.5634,8585
2.6286,5111
0.6536,9318
0.1113,12276
2.1914,6252
0.9926,13543
2.1275,8492
5.3286,9242
5.795,10150
0.2301,7310
1.7184,7882
2.0489,5797
0.2412,8629
2.6836,7774
1.3386,4336
2.079,3662
3.548,2591
0.5655,11209
2.7319,208
3.6749,10859
6.9901,12691
3.5517,9837
1.2673,5927
3.8767,8085
0.8573,5520
3.4819,9673
5.9689,12454
1.1405,8638
3.7497,1558
1.9781,4197
4.2769,4572
2.688,2515
3.2775,1357
1.7686,3883
2.1959999999999997,2141
0.8158,10187
0.1957,13537
2.2094,7989
1.7831,1819
1.3542,6852
1.9866,8058
3.8244,13830
0.3272,4328
3.2537,4391
2.6896,7168
4.9175,9014
1.2175,9506
1.4721,13216
0.1188,6624
1.8164,12381
3.2677,13248
4.9608,6278
1.1447,5286
5.0689,9172
0.2376,2248
3.4267,13373
2.5828,6463
1.6384,4578
5.8004,3444
5.218999999999999,3730
1.992,10306
4.1487,1004
2.2551,6711
1.8812,13664
0.4582,7921
2.8001,2703
3.6562,4919
3.2115,11800
5.8453,10033
1.9382,442
2.5838,9854
5.7706,9676
0.1723,8044
1.5341,3520
5.681,9311
4.3233,10036
1.0079,1111
0.3212,10424
0.995,10219
0.8712,10413
1.8686,7883
0.4907,4752
2.2977,4684
1.9645,5072
0.5015,7639
0.8846,5502
3.9506,3803
0.8170000000000001,5549
2.4779,1271
2.0319,3101
1.1031,11841
1.8581,2892
2.0595,12594
4.9629,4902
0.4774,13652
2.5501,6428
3.7284,2449
1.131,12389
0.9224,7540
3.3322,3117
3.918,11402
3.2545,8509
2.0396,10559
2.0047,4075
2.2566,10491
2.9149,10751
0.5381,2034
1.5442,12036
5.4216,5126
1.9240000000000002,5648
1.331,1915
1.2806,13265
2.9151,7825
6.1137,1200
2.5166,619
0.8159,12073
3.2439,13434
1.2015,5427
2.9016,11130
1.319,8686
4.2034,1936
2.4387,5114
1.6565,8271
0.6036,7805
3.4817,3376
0.3509,8774
0.4893,11294
3.4467,8956
0.8676,2138
0.7049,8068
1.2256,8479
5.3435,6519
4.1628,4558
1.8754,8291
4.3607,3840
3.7348,7241
1.2661,13600
1.0774,9391
2.6826,2217
5.1072,7376
0.53,7833
3.2126,2225
0.4649,8536
5.5199,6324
5.5181,5560
5.1958,1172
2.8695,10569
1.3998,8715
0.8395,4798
3.4139999999999997,9281
3.5744,12406
2.1454,12574
3.3356,12797
1.6669999999999998,10947
0.5043,9912
5.6102,13819
2.1881,12633
3.5723,6088
2.0786,13022
1.3822,4732
3.9614,10533
1.4171,11277
3.5237,10958
5.307,10065
2.3976,837
1.3542,3901
5.2332,6717
2.1329,391
3.9939,8903
1.4802,10624
0.4473,2447
3.9521,8483
3.6927,6552
1.3494,12911
0.7792,12341
2.2576,2101
3.0295,6031
0.7979999999999999,3764
1.5896,9971
1.6323,13662
4.136,9897
1.6598,892
0.9433,8766
1.1794,7589
3.9161,63
5.4565,450
1.247,9258
2.4419,1317
2.7531,10224
1.7474,11710
1.3119,3024
1.7391,13148
0.4188,10064
3.0363,13451
1.4645,7845
0.08900000000000001,2813
4.7463,8657
0.8652,7584
5.1863,11095
2.3368,857
2.1418,10614
3.6477,3523
3.7439,670
3.5973,5046
3.5421,4618
2.6627,10477
2.2216,8707
1.6063,6202
0.2455,5277
3.1639999999999997,3285
0.7227,10532
0.6429,5096
0.2519,10633
1.4152,1606
4.8798,1772
5.1825,13360
1.2393,4105
1.1082,3415
0.1734,6549
4.8193,1148
2.46,1439
2.3707,7593
0.3619,13431
3.7262,9443
0.584,13740
0.9747,10096
1.0151,12332
0.39,10796
1.8961,5185
1.3094,3644
7.3658,5127
1.1861,2457
3.2344,8941
3.1331,1729
0.5124,3026
5.122999999999999,2608
2.4561,510
0.6782,455
2.8777,4474
0.4752,12263
1.8373,11284
2.6901,8663
4.8051,919
3.7306,4442
0.1227,5198
0.4069,12521
3.2034,11039
0.3743,11292
1.8005,13345
7.0887,10584
1.3780000000000001,2485
0.9903,6503
0.5454,8544
2.5847,5784
1.8421,4131
3.0015,2498
0.1127,3310
3.6888,9998
1.2548,5266
4.29,5014
1.7318,11850
0.5008,9317
3.5380000000000003,2069
2.7057,10316
2.1547,1796
0.1508,7323
2.2703,9013
5.3773,1992
2.9938,3110
0.9209,12435
4.2628,9927
0.3501,12374
1.1078,4375
1.3157,7074
5.7614,5168
0.5176,604
0.8637,4309
4.148,13523
1.1042,11836
1.202,362
0.1751,2320
3.4644,13104
1.7966,13260
3.2866,8542
1.0789,493
1.8659,8971
0.1539,1275
1.2344,4246
0.8583,10381
6.4219,9312
1.1202,5380
2.454,4988
1.5419999999999998,13424
1.8119999999999998,6788
0.187,1222
2.5478,6317
4.958,1444
3.7102,2850
2.3186,10427
0.6098,11370
2.7872,2470
7.0729,10270
1.7518,11691
2.3674,649
0.6116,217
3.2332,12458
1.5441,10663
0.9173,9304
5.1327,13580
1.0721,5706
1.1507,12280
3.2258,13263
0.3717,13034
3.9045,4124
2.7598,5332
1.6893,532
3.827,11955
3.8045,8537
1.881,154
5.8972,12743
1.6644,3351
0.2237,7913
1.8448,1649
1.9771,5492
0.4856,10016
2.8858,6103
2.2824,8753
2.7168,9944
3.6639999999999997,13751
0.7464,10197
2.062,669
3.8461,11596
4.4502,4180
2.9333,598
1.3158,2868
1.9464,13666
1.2232,866
5.2143,10746
0.2852,5567
2.1486,3666
2.792,7473
6.2943,3277
1.4212,12649
1.1342,5848
2.9496,1055
0.9151,13193
0.5325,4997
3.8374,10463
0.8084,7347
4.7066,13513
0.6229,2462
1.6961,9260
1.631,2206
0.1975,173
0.9901,1654
0.5511,11245
1.2619,6901
4.9043,6500
2.7247,7859
1.3613,9389
1.3228,2944
1.3537,1770
2.0925,10696
0.2763,13074
4.2217,2441
3.056,764
0.5163,3813
1.1219,2566
1.8549,2674
5.15,615
2.238,435
0.34700000000000003,120
3.1634,2544
1.4308,11463
3.3779,1691
3.6017,17
2.5717,4207
0.613,3278
0.8491,6207
2.8952,1513
0.6778,1687
1.1528,11450
0.1914,2879
2.9634,10772
2.5037,6911
0.4437,5588
0.6581,7425
3.1931,7132
3.0673,11279
4.544,2051
1.4073,2897
4.8937,12334
2.9782,6003
0.7822,169
5.4959,2978
3.4369,8623
3.3024,13530
1.4901,2374
0.2038,9018
3.3134,3569
4.9622,2153
3.2756,4644
1.8793,1987
0.7784,11005
1.5473,6872
1.2806,10031
2.5852,6199
4.623,9807
0.2935,8379
0.5929,4607
6.4913,5604
1.7992,1737
0.3555,8728
1.716,9378
1.0819,12139
1.2002,7086
2.6167,5204
1.1979,10606
2.2255,10798
1.0682,2222
1.3384,8353
1.5055,9501
2.0016,6971
2.6235,5240
4.5379,5315
3.6422,13616
0.9690000000000001,8210
0.9025,3928
2.4961,13506
4.0924,6429
4.2574,10058
1.5689,8374
3.68,1775
0.981,8581
3.6177,159
1.2433,3299
0.9347,3207
2.605,258
0.2574,4334
0.0906,9570
1.6813,12941
1.2272,6797
1.4404,8557
1.6595,1637
2.1464,774
1.2338,11858
3.6047,12336
0.5425,8020
1.0332,13449
0.1931,11700
2.7621,1434
4.537,5136
2.895,2001
0.4046,3096
4.1376,3874
3.4888,13155
1.7516,11810
2.7908,9342
0.3911,11150
5.4206,13778
4.0553,915
1.1607,798
2.89,13477
2.8946,2895
0.7129,12557
2.5254,12158
0.2153,11925
0.9233,9768
0.1675,12950
1.4983,10744
2.8363,8455
2.5609,1605
5.1336,5917
2.2037,5903
0.4624,11069
3.2358,7758
2.9319,7843
1.0136,11331
2.9647,9737
2.846,6587
4.4222,6787
0.6568,6487
0.1482,4954
3.4792,6512
1.3158,9599
4.2091,10315
0.5868,2812
2.2446,6989
4.3131,12009
3.5672,7054
0.4514,12786
2.5805,7573
3.3952,6941
4.7867,360
0.2546,10699
0.72,1142
2.3263,9119
2.289,7532
1.3276,8160
1.5735,613
4.0697,9822
2.2438,11514
2.7883,5425
0.7795,4782
3.0987,3477
1.5271,2583
2.0309,6533
2.8945,3775
5.0318,2008
0.8816,6578
2.6092,12335
1.3674,4408
1.0129,1830
3.4646,1921
2.3463,4867
4.5235,9781
2.887,4698
5.6226,5291
0.9406,4001
2.8426,11318
1.1512,3378
3.8006,6325
2.988,9578
4.5902,10423
4.1752,12358
0.4065,6758
1.3611,8147
2.1849,4479
3.847,8825
4.7437,4589
1.2188,7238
5.2522,6233
3.2808,8320
2.8502,9110
0.3783,12792
5.5216,9838
2.4546,13168
4.0728,9248
0.4819,8777
5.0137,12217
1.0319,1934
6.9088,13456
6.4815,9326
1.8307,13355
0.8994,10514
2.7816,13609
3.9324,254
0.4949,12508
7.2743,4921
2.0944,9563
4.9422,6821
3.5954,564
0.1964,596
2.6657,2705
0.6807,13314
0.4471,10466
2.4397,1235
1.7295,5102
3.0513,80
1.5855,10724
4.4849,5898
3.0654,11070
2.3930000000000002,8027
0.3956,13639
6.2071,10671
2.8613,4240
1.0563,9926
2.4290000000000003,9300
6.4517,8691
3.2626,2754
1.4916,12546
1.1559,7538
3.5213,4219
3.5254,7694
3.8658,2494
3.4796,13720
2.3326,12622
3.8274,2920
2.2047,7163
3.6264,6682
0.4485,3675
2.4484,2821
3.4118,2846
1.3964,1968
7.1208,5339
4.4925,11324
2.4859999999999998,10900
1.4873,7126
3.6631,247
0.1825,9092
1.3183,2784
3.235,13371
1.2599,3079
0.6909,5026
2.8218,8654
1.1709,2264
5.1797,405
2.0041,6225
1.9511,11912
2.8256,6647
1.8162,6091
5.4564,5837
2.8548,7674
0.6375,4359
0.1523,3433
3.4969,9650
2.13,3050
1.3385,11508
1.5406,10118
2.476,7256
3.7154,8724
1.5114,13378
1.4272,5930
1.7989,214
3.3352,8292
4.2697,1721
1.3756,9843
5.5444,9906
0.9747,1933
0.1734,13241
1.5841,732
1.7953,9011
3.3969,3265
6.8387,423
1.868,2110
1.5498,6726
4.3016,7928
2.0685,7567
4.6185,1961
3.0135,11104
3.4513,9541
3.4167,8172
1.0382,3233
0.1625,3388
0.4614,12617
2.2916,5374
0.7046,3231
4.7895,12661
1.5572,4948
1.5817,13098
0.1807,503
2.3081,9817
1.5714,12344
4.8499,3055
1.844,11676
3.7364,7507
3.3515,8678
4.5736,2137
0.6528,11157
2.7079,3345
1.9274,2799
3.3,2522
0.907,7576
2.4091,9692
2.0952,11891
2.3879,5061
3.6101,2220
1.8954,13695
3.5277,3182
3.3923,12438
4.5118,6745
1.1903,591
0.9308,5577
5.0173,270
3.6179,1389
5.1732,5696
0.9239,10409
1.588,10504
0.1889,5840
1.3562,11618
1.2359,731
0.2875,937
3.5263,8048
4.5127,4092
3.3402,8232
2.795,11440
5.4361,10456
0.7752,987
3.5133,2593
3.4799,631
2.9789999999999996,11187
2.1691,1967
3.2789,2966
0.4078,12735
2.2445,7648
2.3142,13821
0.4651,2261
2.5753,577
2.6967,11155
0.6314,8400
3.3902,6954
1.4035,1929
0.1784,1763
5.3082,8518
3.0066,13501
5.976,8554
1.7597,1836
5.6844,4149
6.7792,7985
2.7914,7677
1.6135,2421
2.0728,9851
0.1512,4627
1.1886,12965
0.1786,7087
1.7795,10941
5.3626,7821
1.9814,3717
1.2723,7794
0.2635,9615
0.0977,12473
4.3577,11342
2.6762,12863
2.2013,8914
2.7245,4610
5.2952,2487
2.2558,6962
3.1942,12119
5.084,10156
0.1045,8689
3.9099,12909
0.2125,7811
1.5305,11084
2.2553,5024
5.4423,7452
5.8432,13680
0.9897,215
2.8557,12154
2.1989,10078
2.8611,5007
0.7789,8093
5.277,13164
1.2436,12486
2.2672,6893
1.6108,8481
2.5622,7832
6.935,1217
5.0195,6256
1.9913,13013
0.774,8778
1.9875,8475
3.4421,13593
5.5426,10255
2.9897,5809
0.5374,7461
1.1654,11880
0.4668,12884
4.039,4244
1.665,8112
0.9783,6431
3.6361,6107
1.7125,9621
3.7097,5584
3.1095,6165
2.3217,6411
2.0944,9232
3.0775,4901
2.1697,12451
1.2585,1318
2.3849,5867
2.3059,8521
3.6355,222
0.3009,7428
1.9182,687
1.0826,3470
1.7619,10959
4.9061,4226
4.8447,1071
4.5912,553
2.1262,6522
4.5316,8577
4.6308,8821
4.3209,5519
2.7947,11077
5.3244,6700
0.2569,13299
2.3953,3673
3.2676,9824
1.7922,4437
1.7508,12134
0.3129,9642
1.9872,2581
1.6597,9366
1.7865,8905
2.4897,4580
3.2741,12828
0.5323,5988
3.4031,11287
1.827,4658
2.2607,10675
1.0871,4819
1.3373,8354
2.5308,5515
3.0709,11666
1.7804,7575
3.9086,2976
3.1419,3723
2.2127,4776
1.0849,6843
1.5681,12609
3.1266,12730
1.5429,1469
5.6849,10293
2.0402,11513
0.3798,751
4.9682,11401
1.6727,7166
2.5961,1039
0.1747,9713
1.3231,12166
2.5784,8314
2.9056,1400
2.8753,13458
3.0906,3295
1.3234,8794
2.5588,11585
2.7071,2259
2.4949,9990
0.6995,12290
4.2528,2942
3.267,3107
1.4629,11677
1.4531,9881
1.3532,6743
3.0123,4245
1.6058,3634
3.5855,6329
2.9084,7934
5.1417,6891
6.36,7377
0.7775,3151
2.7479,4595
6.9841,12330
1.8242,7222
1.5475,2418
2.2603,12788
0.9382,184
2.201,1259
3.4793,12247
1.615,7055
2.13,5076
1.1024,6311
0.8391,2607
1.4267,8173
2.1916,4184
0.968,1767
1.6816,10289
2.1061,841
0.4465,11545
4.8262,10005
1.9623,7284
3.2243,4514
0.3474,7804
6.0773,3782
1.969,3877
1.5418,427
0.3184,13568
1.1872,4151
0.9756,886
3.1089,9976
1.7965,2111
0.1601,5555
0.1274,3383
3.2914,9892
4.0853,10615
0.9205,745
1.9068,13341
2.1364,13388
4.7005,10290
5.3128,5015
1.406,4491
2.2657,10887
1.3737,12428
4.2046,4765
5.375,1114
0.3155,3081
3.3661,8114
1.8511,11119
2.2217,7668
4.852,474
2.6746,11170
2.4389,10447
3.3714,11439
2.0462,2208
2.6856,1639
0.4045,6188
4.763,12346
1.6055,11118
0.7259,9631
3.0225,2921
1.9576,7924
1.4593,2646
5.5514,7492
4.046,850
2.8578,7114
2.8858,10752
1.3014,9348
3.6154,4486
3.1761,516
6.1915,2430
0.2577,6341
1.7773,8838
0.9023,7724
5.3868,10328
0.2891,710
2.8510000000000004,12567
3.6131,1633
0.6312,12439
0.8001,10355
1.1205,10750
2.4741,6280
4.5701,11658
1.6247,10066
1.1132,8119
3.2108,1305
4.6026,6308
3.8304,10026
3.1721,13384
